소방서 및 안전센터명,위도,경도,시도,시군구,상세주소,상위 본부명
천안서북소방서-두정-119 안전센터,36.8276526,127.1465752,충청남도,천안시 서북구,1공단2길 16 두정119안전센터,충남소방본부
중부소방서_인천-영흥-119 안전센터,37.2563326,126.4838522,인천광역시,옹진군,영흥면 영흥로 283-32 영흥119안전센터,인천소방본부
중부소방서_인천-연안-119 안전센터,37.4466227,126.6041654,인천광역시,중구,축항대로118번길 108,인천소방본부
수성소방서-상동-119 안전센터,35.8250934,128.6093747,대구광역시,수성구,파동로51길 5 상동119안전센터,대구소방안전본부
진해소방서(본부)-용원-119 안전센터,35.0999024,128.814112,경상남도,창원시 진해구,용원로 43 용원119안전센터,창원소방본부
진해소방서(본부)-웅동-119 안전센터,35.1157904,128.783075,경상남도,창원시 진해구,남의로 11 웅동119안전센터,창원소방본부
진해소방서(본부)-진해(본부)_이동-119 안전센터,35.149917,128.6974251,경상남도,창원시 진해구,충장로 434 이동119안전센터,창원소방본부
진해소방서(본부)-대흥-119 안전센터,35.1509337,128.6585442,경상남도,창원시 진해구,백구로 72 대흥119안전센터,창원소방본부
마산소방서-호계-119 안전센터,35.2677183,128.5208198,경상남도,창원시 마산회원구,내서읍 호계본동3길 59-10 호계119안전센터,창원소방본부
마산소방서-내서-119 안전센터,35.2402679,128.5097875,경상남도,창원시 마산회원구,내서읍 중리공단로 104 내서119안전센터,창원소방본부
마산소방서-마산_구암-119 안전센터,35.2483183,128.5992982,경상남도,창원시 마산회원구,팔용로 260 구암119안전센터,창원소방본부
마산소방서-양봉-119 안전센터,35.21206,128.588975,경상남도,창원시 마산회원구,자유무역1길 22 양봉119안전센터,창원소방본부
마산소방서-석전-119 안전센터,35.2273308,128.5755889,경상남도,창원시 마산회원구,양덕옛1길 62 석전119안전센터,창원소방본부
마산소방서-삼진-119 안전센터,35.1109666,128.4891326,경상남도,창원시 마산합포구,진동면 해양관광로 52 삼진119안전센터,창원소방본부
마산소방서-남성-119 안전센터,35.2048525,128.5751573,경상남도,창원시 마산합포구,남성로 114 남성119안전센터,창원소방본부
마산소방서-마산_중앙-119 안전센터,35.1981576,128.574821,경상남도,창원시 마산합포구,제2부두로 55 중앙119안전센터,창원소방본부
창원소방서-북면-119 안전센터,35.3528316,128.6109271,경상남도,창원시 의창구,북면 천주로1150번길 15-22 북면119안전센터,창원소방본부
창원소방서-웅남-119 안전센터,35.2077547,128.6269555,경상남도,창원시 성산구,봉양로 406 웅남119안전센터,창원소방본부
창원소방서-대산-119 안전센터,35.333417,128.7057876,경상남도,창원시 의창구,대산면 봉강가술로 583 대산119안전센터,창원소방본부
창원소방서-동읍-119 안전센터,35.2810251,128.6824974,경상남도,창원시 의창구,동읍 동읍로71번길 14-14 동읍119안전센터,창원소방본부
창원소방서-대원-119 안전센터,35.232876,128.65075,경상남도,창원시 의창구,두대로55번길 11 대원119안전센터,창원소방본부
창원소방서-가음정-119 안전센터,35.2078513,128.6985642,경상남도,창원시 성산구,대정로 39 가음정119안전센터,창원소방본부
창원소방서-차룡-119 안전센터,35.2429117,128.6228995,경상남도,창원시 의창구,창원대로204번길 15 차룡119안전센터,창원소방본부
창원소방서-봉곡-119 안전센터,35.2451337,128.6587136,경상남도,창원시 의창구,지귀로 127 봉곡119안전센터,창원소방본부
창원소방서-소답-119 안전센터,35.2657132,128.6246181,경상남도,창원시 의창구,의안로44번길 5 소답119안전센터,창원소방본부
창원소방서-창원_외동-119 안전센터,35.2140028,128.6758919,경상남도,창원시 성산구,창원대로 786 외동119안전센터,창원소방본부
창원소방서-창원_신월-119 안전센터,35.2274727,128.6855886,경상남도,창원시 의창구,상남로 165 신월119안전센터,창원소방본부
동부소방서_제주-표선-119 안전센터,33.3271638,126.8277045,제주특별자치도,서귀포시,표선면 표선관정로 39-16,제주소방본부
동부소방서_제주-남원-119 안전센터,33.2814796,126.7084379,제주특별자치도,서귀포시,남원읍 남원체육관로221번길 23,제주소방본부
동부소방서_제주-조천-119 안전센터,33.5411042,126.6468242,제주특별자치도,제주시,조천읍 신북로 337,제주소방본부
동부소방서_제주-구좌-119 안전센터,33.5203421,126.8600839,제주특별자치도,제주시,구좌읍 세화14길 8,제주소방본부
동부소방서_제주-동부(제주)_성산-119 안전센터,33.4605596,126.9100733,제주특별자치도,서귀포시,성산읍 일주동로 4120번길 7,제주소방본부
서부소방서_제주-영어교육도시-119 안전센터,33.2789637,126.2733589,제주특별자치도,서귀포시,대정읍 에듀시티로 238,제주소방본부
서부소방서_제주-안덕-119 안전센터,33.2512132,126.3308995,제주특별자치도,서귀포시,안덕면 화순서서로 2,제주소방본부
서부소방서_제주-한경-119 안전센터,33.3427041,126.1828573,제주특별자치도,제주시,한경면 일주서로 4218,제주소방본부
서부소방서_제주-대정-119 안전센터,33.2325495,126.2408092,제주특별자치도,서귀포시,대정읍 일주서로 2717,제주소방본부
서부소방서_제주-애월-119 안전센터,33.466678,126.3487839,제주특별자치도,제주시,애월읍 일주서로 6513,제주소방본부
서부소방서_제주-한림-119 안전센터,33.4024577,126.2703256,제주특별자치도,제주시,한림읍 한림중앙로 150,제주소방본부
서귀포소방서-효돈-119 안전센터,33.2607923,126.6077222,제주특별자치도,서귀포시,일주동로 8234,제주소방본부
서귀포소방서-대륜-119 안전센터,33.2546448,126.5099094,제주특별자치도,서귀포시,신중로 46,제주소방본부
서귀포소방서-중문-119 안전센터,33.2520381,126.4221321,제주특별자치도,서귀포시,천제연로 164,제주소방본부
서귀포소방서-동홍-119 안전센터,33.2511564,126.5670718,제주특별자치도,서귀포시,동홍로 31,제주소방본부
제주소방서-노형-119 안전센터,33.4810773,126.4722373,제주특별자치도,제주시,광평동로 2,제주소방본부
제주소방서-화북-119 안전센터,33.5194262,126.5734778,제주특별자치도,제주시,동화로1길 3,제주소방본부
제주소방서-항만-119 안전센터,33.520092,126.539275,제주특별자치도,제주시,임항로 146,제주소방본부
제주소방서-연동-119 안전센터,33.4884789,126.4970866,제주특별자치도,제주시,문송길 14,제주소방본부
제주소방서-오라-119 안전센터,33.4959596,126.514675,제주특별자치도,제주시,서광로2길 24,제주소방본부
제주소방서-삼도-119 안전센터,33.5158603,126.5170871,제주특별자치도,제주시,탑동로 101,제주소방본부
제주소방서-이도-119 안전센터,33.4907562,126.5366281,제주특별자치도,제주시,중앙로 342,제주소방본부
합천소방서-초계-119 안전센터,35.5568996,128.2616498,경상남도,합천군,초계면 양동로 6-16,경남소방본부
합천소방서-합천-119 안전센터,35.5728813,128.1484886,경상남도,합천군,합천읍 인덕로 2453,경남소방본부
거창소방서-가조-119 안전센터,35.7115185,128.0165006,경상남도,거창군,가조면 마상3길 32,경남소방본부
동작소방서,37.4946106,126.9176919,서울특별시,동작구,여의대방로16길 55(신대방동),서울소방재난본부
고령소방서,35.7240226,128.268698,경상북도,고령군,고령읍 벽화길 18,경북소방본부
태안소방서,36.758023,126.2861164,충청남도,태안군,태안읍 동백로 100,충남소방본부
청주동부소방서,36.6209601,127.494848,충청북도,청주시 상당구,영운로 61,충북소방본부
보은소방서,36.4769632,127.7221438,충청북도,보은군,보은읍 남부로 4415,충북소방본부
서대문소방서,37.5732196,126.9360289,서울특별시,서대문구,연희로 182(연희동),서울소방재난본부
남부소방서,35.1631655,129.1070458,부산광역시,수영구,광일로 64(광안동),부산소방안전본부
증평소방서,36.7878912,127.5838223,충청북도,증평군,충청대로 1789,충북소방본부
동부소방서,33.4605596,126.9100733,제주특별자치도,서귀포시,성산읍 일주동로 4120번길 7,제주소방본부
거창소방서,35.6778157,127.923258,경상남도,거창군,거창읍 거함대로 3324,경남소방본부
동래소방서,35.1843589,129.1052426,부산광역시,연제구,고분로 216(연산동),부산소방안전본부
광진소방서,37.5448242,127.0827646,서울특별시,광진구,광나루로 480(구의동),서울소방재난본부
목포소방서,34.8098538,126.4305022,전라남도,목포시,삼향천로 110,전남소방본부
송파소방서,37.4998433,127.1425984,서울특별시,송파구,오금로51길 56(마천동),서울소방재난본부
북부소방서,35.174463,128.978749,부산광역시,사상구,삼덕로 17(삼락동),부산소방안전본부
중부소방서,35.1072555,129.0369409,부산광역시,중구,중앙대로 110(중앙동4가),부산소방안전본부
안동소방서,36.5610479,128.7373187,경상북도,안동시,육사로 301,경북소방본부
보령소방서,36.3565891,126.6057898,충청남도,보령시,대천로 122,충남소방본부
의성소방서,36.3100667,128.5989,경상북도,의성군,봉양면 경북대로 4741,경북소방본부
통영소방서,34.8835311,128.419018,경상남도,통영시,광도면 죽림4로 49,경남소방본부
정읍소방서,35.588486,126.8594844,전북특별자치도,정읍시,서부산업도로 507-3,전북소방본부
남해소방서,34.8292456,127.8927337,경상남도,남해군,남해읍 스포츠로 81,경남소방본부
김해동부소방서,35.2285999,128.9011692,경상남도,김해시,김해대로 2507,경남소방본부
문경소방서,36.6103491,128.2097175,경상북도,문경시,중앙로 305,경북소방본부
공주소방서,36.457935,127.121538,충청남도,공주시,봉황로 134,충남소방본부
함양소방서,35.524146,127.728197,경상남도,함양군,함양읍 함양로 1179,경남소방본부
화순소방서,35.050674,126.9713113,전라남도,화순군,화순읍 학포로 2750,전남소방본부
고창소방서,35.4328166,126.6878348,전북특별자치도,고창군,고창읍 녹두로 1294,전북소방본부
영암소방서,34.76665,126.4392875,전라남도,영암군,삼호읍 나불로 192,전남소방본부
사천소방서,34.9331486,128.0797505,경상남도,사천시,남일로 29,경남소방본부
양천소방서,37.5302527,126.8723636,서울특별시,양천구,목동서로 180(목동),서울소방재난본부
당진소방서,36.8860342,126.6177418,충청남도,당진시,역천로 838,충남소방본부
영주소방서,36.7919351,128.6331219,경상북도,영주시,문수면 적서로 448번길 17,경북소방본부
순천소방서,34.9866763,127.503975,전라남도,순천시,서면 삼산로 281,전남소방본부
부여소방서,36.2749958,126.8822443,충청남도,부여군,규암면 계백로 17,충남소방본부
경산소방서,35.8385284,128.7696707,경상북도,경산시,김유신로 12,경북소방본부
전주덕진소방서,35.8421216,127.1363781,전북특별자치도,전주시 덕진구,백제대로 611,전북소방본부
상주소방서,36.4196428,128.159516,경상북도,상주시,상산로 322,경북소방본부
동해소방서,37.5246394,129.1184909,강원특별자치도,동해시,천곡로 120,강원소방본부
괴산소방서,36.8075933,127.8013959,충청북도,괴산군,괴산읍 괴강로 69,충북소방본부
속초소방서,38.2036833,128.5601889,강원특별자치도,속초시,미시령로 3226,강원소방본부
음성소방서,36.9896677,127.5952281,충청북도,음성군,금왕읍 응천서길 11,충북소방본부
아산소방서,36.7867187,127.0163173,충청남도,아산시,문화로 293,충남소방본부
평창소방서,37.3782173,128.3892757,강원특별자치도,평창군,평창읍 살구실길 10,강원소방본부
단양소방서,36.9885565,128.3558747,충청북도,단양군,단양읍 별곡리 산28-4,충북소방본부
옥천소방서,36.3079508,127.5742761,충청북도,옥천군,옥천읍 중앙로 132,충북소방본부
진천소방서,36.8728097,127.4410784,충청북도,진천군,진천읍 진광로 93,충북소방본부
은평소방서,37.62896,126.920145,서울특별시,은평구,통일로 962(진관동),서울소방재난본부
인제소방서,38.0614106,128.168508,강원특별자치도,인제군,인제읍 비봉로 44번길 71,강원소방본부
홍천소방서,37.6915636,127.9022656,강원특별자치도,홍천군,홍천읍 공작산로 99,강원소방본부
노원소방서,37.6381043,127.0711604,서울특별시,노원구,한글비석로 1길 8(하계동),서울소방재난본부
종로소방서,37.5728428,126.9789142,서울특별시,종로구,종로1길 28(수송동),서울소방재난본부
철원소방서,38.1855846,127.323525,강원특별자치도,철원군,갈말읍 태봉로 1504,강원소방본부
영월소방서,37.1853596,128.45845,강원특별자치도,영월군,영월읍 영월로 1863,강원소방본부
강릉소방서,37.757339,128.8729128,강원특별자치도,강릉시,선수촌로 64-28(홍제동),강원소방본부
삼척소방서,37.4468677,129.1707633,강원특별자치도,삼척시,봉황로 101,강원소방본부
정선소방서,37.3797392,128.6718684,강원특별자치도,정선군,정선읍 녹송로 27,강원소방본부
태백소방서,37.1585158,128.9893395,강원특별자치도,태백시,태백로 1120,강원소방본부
고성소방서,38.3769921,128.4738364,강원특별자치도,고성군,간성읍 수성로 37-11,강원소방본부
춘천소방서,37.889424,127.7433,강원특별자치도,춘천시,후석로 446,강원소방본부
횡성소방서,37.4853506,127.9739835,강원특별자치도,횡성군,횡성읍 문예로 157,강원소방본부
가평소방서,37.8232947,127.5165809,경기도,가평군,가평읍 가화로36,경기북부소방재난본부
원주소방서,37.328358,127.944363,강원특별자치도,원주시,남원로 487,강원소방본부
연천소방서,38.0482463,127.0683901,경기도,연천군,전곡읍 평화로 892,경기북부소방재난본부
양주소방서,37.795763,126.9893738,경기도,양주시,백석읍 꿈나무로 156,경기북부소방재난본부
도봉소방서,37.6639821,127.0430125,서울특별시,도봉구,도봉로 666(방학동),서울소방재난본부
동두천소방서,37.8922941,127.0476176,경기도,동두천시,지행로 6(지행동),경기북부소방재난본부
김해서부소방서-장유-119 안전센터,35.1901911,128.8062655,경상남도,김해시,번화2로 12 소방서,경남소방본부
남동소방서_인천-담방(구.서창)-119 안전센터,37.439339,126.739021,인천광역시,남동구,매소홀로 1044 남동소방서담방119안전센터,인천소방본부
중부소방서,37.4701263,126.6222875,인천광역시,중구,인중로 204(항동),인천소방본부
용산소방서,37.5341021,126.971495,서울특별시,용산구,한강대로 167(한강로2가),서울소방재난본부
남동소방서,37.5202441,126.7221321,인천광역시,부평구,부평대로 324(갈산동),인천소방본부
강서소방서,35.0896166,128.8567949,부산광역시,강서구,녹산산단361로 9(송정동),부산소방안전본부
서부소방서,35.8818837,128.5544996,대구광역시,서구,달서천로 186,대구소방안전본부
항만소방서,35.0817621,129.0767847,부산광역시,영도구,해양로 297(동삼동),부산소방안전본부
강서소방서,35.8554417,128.4674366,대구광역시,달성군,다사읍 달구벌대로 920,대구소방안전본부
기장소방서,35.3249052,129.1799668,부산광역시,기장군,정관면 용수로 7,부산소방안전본부
북부소방서,35.8779748,128.5922971,대구광역시,북구,칠성남로 112,대구소방안전본부
군산소방서,35.9628605,126.7510992,전북특별자치도,군산시,번영로 308,전북소방본부
달서소방서,35.831088,128.5347565,대구광역시,달서구,학산로 75,대구소방안전본부
양양소방서,38.0674264,128.6224396,강원특별자치도,양양군,양양읍 남대천로 33,강원소방본부
김천소방서,36.1169739,128.1380632,경상북도,김천시,황산로 67,경북소방본부
경주소방서,35.8441404,129.228325,경상북도,경주시,알천남로 276,경북소방본부
구미소방서,36.110565,128.376463,경상북도,구미시,수출대로 112,경북소방본부
포항남부소방서,35.993357,129.4189413,경상북도,포항시 남구,동해안로 5890,경북소방본부
남원소방서,35.436712,127.4168295,전북특별자치도,남원시,요천로 1965,전북소방본부
해남소방서,34.5663365,126.607902,전라남도,해남군,해남읍 교육청길 82,전남소방본부
천안동남소방서,36.7998721,127.1653741,충청남도,천안시 동남구,천안대로 580,충남소방본부
계룡소방서,36.268179,127.2649258,충청남도,계룡시,두마면 사계로 46,충남소방본부
담양소방서,35.3181032,126.9731342,전라남도,담양군,담양읍 추성로 1232,전남소방본부
여수소방서,34.76006,127.6651528,전라남도,여수시,망마로 20,전남소방본부
마포소방서,37.5494864,126.9331869,서울특별시,마포구,창전로 76(신수동),서울소방재난본부
서산소방서,36.7733417,126.444925,충청남도,서산시,호수공원14로 26-4,충남소방본부
홍성소방서,36.5851995,126.6957647,충청남도,홍성군,홍성읍 충절로 741,충남소방본부
광양소방서,34.9400659,127.6977236,전라남도,광양시,중마중앙로 109,전남소방본부
나주소방서,35.027854,126.7098142,전라남도,나주시,예향로 4201,전남소방본부
영동소방서,36.1656657,127.7890123,충청북도,영동군,영동읍 영동황간로 174,충북소방본부
무진장소방서,35.7322571,127.589538,전북특별자치도,장수군,장계면 육십령로 136,전북소방본부
익산소방서,35.9623102,127.0052279,전북특별자치도,익산시,무왕로 1338,전북소방본부
예산소방서,36.686551,126.801863,충청남도,예산군,오가면 오가중앙로 111,충남소방본부
천안서북소방서,36.8625095,127.1160297,충청남도,천안시 서북구,직산읍 4산단 2길 32번지,충남소방본부
논산소방서,36.1782935,127.10039,충청남도,논산시,대학로 17,충남소방본부
영광소방서,35.262998,126.5090633,전라남도,영광군,영광읍 함영로 3508,전남소방본부
부안소방서,35.729754,126.7119575,전북특별자치도,부안군,행안면 변산로 86,전북소방본부
강서소방서,37.5579833,126.860275,서울특별시,강서구,양천로 550(등촌동),서울소방재난본부
청양소방서,36.451623,126.7924514,충청남도,청양군,청양읍 충절로 1187,충남소방본부
구로소방서,37.4978258,126.8652844,서울특별시,구로구,경인로 408(고척동),서울소방재난본부
성동소방서,37.5537157,127.0394565,서울특별시,성동구,살곶이길 331(행당동),서울소방재난본부
관악소방서,37.4739307,126.9523141,서울특별시,관악구,관악로 97(봉천동),서울소방재난본부
진주소방서,35.1803367,128.1184029,경상남도,진주시,동진로 249,경남소방본부
밀양소방서,35.4829448,128.7533477,경상남도,밀양시,밀양대로 1760,경남소방본부
창원소방서,35.2274727,128.6855886,경상남도,창원시 의창구,상남로 165,창원소방본부
서초소방서,37.498466,126.9919369,서울특별시,서초구,사평대로 67(반포동),서울소방재난본부
마산소방서,35.1981576,128.574821,경상남도,창원시 마산합포구,제2부두로 55,창원소방본부
성주소방서,35.933968,128.304763,경상북도,성주군,성주읍 주산로 193,경북소방본부
부산진소방서,35.1404454,129.0590339,부산광역시,동구,범일로 115(범일동),부산소방안전본부
함평소방서,35.0605389,126.5389744,전라남도,함평군,대동면 학동로386,전남소방본부
서귀포소방서,33.2511564,126.5670718,제주특별자치도,서귀포시,동홍로 31(동홍동),제주소방본부
보성소방서,34.8384641,127.3154896,전라남도,보성군,벌교읍 녹색로 5247,전남소방본부
울진소방서,36.9935345,129.3945309,경상북도,울진군,울진읍 울진북로 508,경북소방본부
서천소방서,36.0135196,126.6830247,충청남도,서천군,장항읍 장항로 37,충남소방본부
양산소방서,35.3343154,129.0105125,경상남도,양산시,물금읍 황산로 719,경남소방본부
김제소방서,35.7990078,126.8700945,전북특별자치도,김제시,벽성로 278,전북소방본부
함안소방서,35.2862569,128.4000954,경상남도,함안군,가야읍 선왕길 59,경남소방본부
중부소방서,37.5648732,127.0153884,서울특별시,중구,퇴계로 394(무학동),서울소방재난본부
거제소방서,34.8961117,128.6861685,경상남도,거제시,진목로 1,경남소방본부
전주완산소방서,35.7993101,127.1164687,전북특별자치도,전주시 완산구,거마평로 73,전북소방본부
하동소방서,34.9779414,127.7955629,경상남도,하동군,금성면 금성로 15,경남소방본부
창녕소방서,35.5504487,128.4791275,경상남도,창녕군,대지면 우포2로 1097,경남소방본부
강동소방서,37.5292678,127.1249082,서울특별시,강동구,성내로 39(성내동),서울소방재난본부
영덕소방서,36.4167177,129.3709949,경상북도,영덕군,영덕읍 경동로 8401,경북소방본부
고성소방서,34.9811871,128.3308053,경상남도,고성군,고성읍 남해안대로 2670,경남소방본부
창원소방본부(진해소방서),35.1509337,128.6585442,경상남도,창원시 진해구,백구로 72,창원소방본부
금산소방서,36.099909,127.4801011,충청남도,금산군,금산읍 삼풍로 2,충남소방본부
청도소방서,35.64829,128.7632769,경상북도,청도군,청도읍 중앙로 192-34,경북소방본부
포항북부소방서,36.0424889,129.3661245,경상북도,포항시 북구,중앙로 332,경북소방본부
강진소방서,34.6428648,126.7805563,전라남도,강진군,군동면 중앙로 223,전남소방본부
영천소방서,35.9775633,128.9577514,경상북도,영천시,호국로 187,경북소방본부
제주소방서,33.4907562,126.5366281,제주특별자치도,제주시,중앙로 342(이도이동),제주소방본부
청주서부소방서,36.62729,127.43695,충청북도,청주시 흥덕구,가경로 143 청주서부소방서,충북소방본부
강북소방서,37.6330512,127.0381809,서울특별시,강북구,한천로 911,서울소방재난본부
평택소방서,36.9904771,127.1128559,경기도,평택시,중앙로 273,경기재난안전본부
시흥소방서,37.3494737,126.73965,경기도,시흥시,정왕신길로 206 시흥소방서,경기재난안전본부
무안소방서,34.994596,126.4665645,전라남도,무안군,무안읍 공항로 133,전남소방본부
성북소방서,37.6024303,127.031753,서울특별시,성북구,종암로 27길 3(종암동),서울소방재난본부
오산소방서,37.1550868,127.0646135,경기도,오산시,청학로 67,경기재난안전본부
수원소방서,37.2971847,126.9959707,경기도,수원시 장안구,정자천로 189번길 12,경기재난안전본부
동부소방서,36.34137,127.43759,대전광역시,동구,계족로 300,대전소방본부
분당소방서,37.3860453,127.1194828,경기도,성남시 분당구,양현로 14,경기재난안전본부
동대문소방서,37.5640037,127.0666254,서울특별시,동대문구,장한로 34(장안동),서울소방재난본부
부평소방서,37.4489466,126.7164002,인천광역시,남동구,인주대로 714(구월동),인천소방본부
송도소방서,37.3673277,126.6516261,인천광역시,연수구,송도동 208-1,인천소방본부
중부소방서,35.862557,128.575188,대구광역시,중구,달구벌대로 1926,대구소방안전본부
해운대소방서,35.1593466,129.1436628,부산광역시,해운대구,해운대해변로 106(우동),부산소방안전본부
수성소방서,35.8255278,128.6443835,대구광역시,수성구,청호로 87,대구소방안전본부
사하소방서,35.090107,128.9733717,부산광역시,사하구,장평로 270(신평동),부산소방안전본부
금정소방서,35.2440955,129.0928131,부산광역시,금정구,중앙대로 1789(부곡동),부산소방안전본부
의령소방서,35.3184984,128.2671295,경상남도,의령군,의령읍 남산로 7-12,경남소방본부
산청소방서,35.405618,127.900536,경상남도,산청군,산청읍 물안실로 8,경남소방본부
김해서부소방서,35.1965616,128.8172804,경상남도,김해시,장유로 341,경남소방본부
광산소방서,35.1859848,126.7964868,광주광역시,광산구,하남산단1번로 13(하남동),광주소방안전본부
고양소방서,37.6550568,126.8331956,경기도,고양시 덕양구,고양대로 1342,경기북부소방재난본부
일산소방서,37.6630508,126.7696353,경기도,고양시 일산동구,중앙로 1325,경기북부소방재난본부
합천소방서,35.5728813,128.1484886,경상남도,합천군,합천읍 인덕로 2453,경남소방본부
남부소방서,35.1104487,126.878475,광주광역시,남구,송암로58번길 13(송하동),광주소방안전본부
파주소방서,37.8473462,126.7894521,경기도,파주시,파주읍 통일로1564,경기북부소방재난본부
구리소방서,37.5982996,127.1278435,경기도,구리시,아차산로 487번길 46,경기북부소방재난본부
세종소방서,36.5041461,127.2717542,세종특별자치시,,어진동 610,세종소방본부
서부소방서,33.4024577,126.2703256,제주특별자치도,제주시,한림읍 한림중앙로 150,제주소방본부
김포소방서,37.6415816,126.7085344,경기도,김포시,감암로 111,경기재난안전본부
포천소방서,37.8913983,127.2025465,경기도,포천시,군내면 호국로 1538,경기북부소방재난본부
동부소방서,35.4823307,129.4125804,울산광역시,동구,꽃바위2가길 9,울산소방본부
이천소방서,37.2820952,127.4315605,경기도,이천시,경충대로 2739,경기재난안전본부
의왕소방서,37.3441651,126.9747136,경기도,의왕시,오봉로 9,경기재난안전본부
유성소방서,36.37896,127.37904,대전광역시,유성구,대덕대로 516,대전소방본부
화성소방서,37.1305973,126.9204924,경기도,화성시,향남읍 향남로 399,경기재난안전본부
여주소방서,37.2916731,127.6257777,경기도,여주시,우암로 110,경기재난안전본부
성남소방서,37.4365974,127.1335475,경기도,성남시 수정구,제일로 111,경기재난안전본부
남부소방서,35.5471664,129.3354638,울산광역시,남구,삼산중로 149,울산소방본부
둔산소방서,36.34789,127.37111,대전광역시,서구,갈마중로 15,대전소방본부
남양주소방서,37.6434158,127.2322211,경기도,남양주시,평내로 25,경기북부소방재난본부
고흥소방서,34.58155,127.2560125,전라남도,고흥군,풍양면 고흥로 1330,전남소방본부
광명소방서,37.4486381,126.8851744,경기도,광명시,금하로 472,경기재난안전본부
안성소방서,37.0004851,127.2560104,경기도,안성시,미양로 855,경기재난안전본부
용인소방서,37.229205,127.1881934,경기도,용인시 처인구,명지로 75,경기재난안전본부
안산소방서,37.3213207,126.8332049,경기도,안산시 단원구,화랑로 407,경기재난안전본부
양평소방서,37.5003332,127.5073421,경기도,양평군,양평읍 경강로 2047,경기재난안전본부
남부소방서,37.4484875,126.6691548,인천광역시,남구,인하로 190(주안동),인천소방본부
공항소방서,37.4858663,126.4145851,인천광역시,중구,공항서로 512번길 464(운서동),인천소방본부
동부소방서,35.1545794,126.9147654,광주광역시,동구,제봉로 210(대인동),광주소방안전본부
강화소방서,37.7396808,126.4874741,인천광역시,강화군,강화읍 남문로 23번길 11,인천소방본부
계양소방서,37.5370098,126.734921,인천광역시,계양구,장제로 774(계산동),인천소방본부
공단소방서,37.4081309,126.6930221,인천광역시,남동구,남동서로 208(고잔동),인천소방본부
북부소방서,35.1867196,126.9120927,광주광역시,북구,서하로 290(오치동),광주소방안전본부
영등포소방서,37.5184377,126.9042001,서울특별시,영등포구,문래로 197(영등포동4가),서울소방재난본부
서부소방서,35.1563719,126.8765703,광주광역시,서구,화운로 197(화정동),광주소방안전본부
의정부소방서,37.7370748,127.035361,경기도,의정부시,의정로 48,경기북부소방재난본부
광주소방서,37.385597,127.2995112,경기도,광주시,초월읍 무들로 112,경기재난안전본부
안양소방서,37.386585,126.9547681,경기도,안양시 동안구,동안로 82,경기재난안전본부
온산소방서,35.4332554,129.3066022,울산광역시,울주군,온산읍 덕신로 232,울산소방본부
중부소방서,35.5629508,129.2993104,울산광역시,중구,종가로 205,울산소방본부
조치원소방서,36.6047949,127.2888963,세종특별자치시,,조치원읍 세종로 2439,세종소방본부
서부소방서,37.54316,126.6773037,인천광역시,서구,서곶로 292(심곡동),인천소방본부
중랑소방서,37.6153993,127.0948903,서울특별시,중랑구,신내로 183(신내동),서울소방재난본부
대덕소방서,36.37251,127.42893,대전광역시,대덕구,계족로 682,대전소방본부
강남소방서,37.5102929,127.06684,서울특별시,강남구,테헤란로 629(삼성동),서울소방재난본부
달성소방서,35.6826279,128.4469746,대구광역시,달성군,현풍면 비슬로 480,대구소방안전본부
동부소방서,35.8760907,128.6251739,대구광역시,동구,동대구로 507,대구소방안전본부
태장119안전센터,37.4015832,127.9528396,강원특별자치도,원주시,태장동 태장공단길 4 원주소방서태장119안전센터,강원소방본부
학성119안전센터,37.3536843,127.9448713,강원특별자치도,원주시,학성동 학성길 122 학성119안전센터,강원소방본부
아름119안전센터,36.5114413,127.2466155,세종특별자치시,,아름동 보듬3로 119 아름119안전센터,세종소방본부
보람119안전센터,36.477969,127.291246,세종특별자치시,,보람동 남세종로 436 보람119안전센터,세종소방본부
우산119안전센터,37.3741129,127.9418383,강원특별자치도,원주시,우산동 우산공단길 9 우산119안전센터,강원소방본부
과천소방서,37.4285792,126.990472,경기도,과천시,통영로 12 과천소방서,경기재난안전본부
부천소방서,37.4933057,126.7779585,경기도,부천시,신흥로 115,경기재난안전본부
하남소방서,37.5398975,127.2204324,경기도,하남시,대청로 76,경기재난안전본부
제천소방서,37.16059,128.2128,충청북도,제천시,신죽하로 164 제천소방서,충북소방본부
서부소방서,36.30978,127.37232,대전광역시,서구,복수서로 67,대전소방본부
송탄소방서,37.089811,127.0621453,경기도,평택시,경기대로 1627,경기재난안전본부
군포소방서,37.3525963,126.9271193,경기도,군포시,고산로 429 군포소방서,경기재난안전본부
충주소방서,37.0032917,127.9211,충청북도,충주시,목행산단7로 9 충주소방서,충북소방본부
마포소방서-염리-119 안전센터,37.5417237,126.9455741,서울특별시,마포구,토정로 37길 27 (염리동),서울소방재난본부
마포소방서-신수-119 안전센터,37.5494864,126.9331869,서울특별시,마포구,창전로 76 (신수동),서울소방재난본부
서대문소방서-미근-119 안전센터,37.5649018,126.9667851,서울특별시,서대문구,통일로 113 (미근동),서울소방재난본부
서대문소방서-홍은-119 안전센터,37.5987473,126.9470355,서울특별시,서대문구,홍은중앙로 83 (홍은동),서울소방재난본부
서대문소방서-북가좌-119 안전센터,37.5828775,126.9130275,서울특별시,서대문구,증가로 242 (북가좌동),서울소방재난본부
서대문소방서-서대문_연희-119 안전센터,37.5732196,126.9360289,서울특별시,서대문구,연희로 182 (연희동),서울소방재난본부
