fire_id,위도,경도,고도(m),경사도(도),사면방향_sin,사면방향_cos,TPI(지형위치지수),TWI(지형다습지수),임도거리_km,소방서거리_km,소방용수거리_km,산불소화시설거리_km,임도취약점수,소방서취약점수,소방용수취약점수,산불소화시설취약점수,경사취약점수,고도취약점수,진화접근취약점수,접근취약등급
F_000044,37.67286548106907,127.08562272842876,66.62884,6.842466713501933,0.8780964923884377,-0.4784835943427134,-3.0228882,3.643829107284546,8.76714349956733,2.3402091850503006,0.053832093405197554,1.2827529731678433,43.835717497836654,7.800697283501003,0.5383209340519756,4.275843243892811,22.808222378339778,13.325767999999998,18.40700601727949,낮음
F_000045,37.664848813476446,127.08164476462862,99.70924,14.964393177942156,0.9000722528907213,-0.4357406792763574,-4.343643,4.189306259155273,9.586756551084349,1.4075944475632558,0.19777262861172815,0.476436445466264,47.933782755421745,4.691981491877519,1.9777262861172813,1.5881214848875467,49.88131059314052,19.941847999999997,21.93751806427267,낮음
F_000046,37.673126712262665,127.0756865516822,105.01932,20.05995837459869,-0.6905098960757408,0.7233229454548429,-4.4518204,4.043004989624023,9.463123917860296,1.927427249656802,0.17820919071369165,1.5384856427171083,47.31561958930148,6.424757498856007,1.7820919071369166,5.128285475723694,66.86652791532896,21.003864,24.34214457088048,낮음
F_000047,37.673126712262665,127.0756865516822,105.01932,20.05995837459869,-0.6905098960757408,0.7233229454548429,-4.4518204,4.043004989624023,9.463123917860296,1.927427249656802,0.17820919071369165,1.5384856427171083,47.31561958930148,6.424757498856007,1.7820919071369166,5.128285475723694,66.86652791532896,21.003864,24.34214457088048,낮음
F_000048,37.66893517417802,127.06236971316436,55.5094,9.5979137203448,0.5983837618144541,0.8012096314927715,-0.3823166,3.187328338623047,10.707062459728212,1.340804163169155,0.11219573457410296,2.1688473634545367,53.53531229864106,4.46934721056385,1.1219573457410297,7.229491211515122,31.993045734482667,11.10188,22.017676856028828,낮음
F_000049,37.67954337108193,127.08027280990868,145.93208,9.004560090510353,-0.7911717413309339,0.6115940448691255,3.1624146,3.974844217300415,8.72136877152452,2.190706814894567,0.2668614947177483,2.061563163075295,43.6068438576226,7.302356049648556,2.6686149471774825,6.871877210250983,30.015200301701178,29.186416000000005,20.567869768359756,낮음
F_000050,37.6817157716657,127.0663310879806,131.07573,15.118407687222804,0.9675443574341248,-0.2527012394061145,-1.3792877,3.666503667831421,9.66751632145622,4.642929552384456,0.2624054565074736,0.32599195671431175,48.3375816072811,15.47643184128152,2.624054565074736,1.0866398557143724,50.39469229074268,26.215146,24.634594270887003,낮음
F_000051,37.676562738498085,127.08487556723456,80.834076,7.563067921729323,-0.2862685474653078,0.9581494240107348,-3.637085,3.8609771728515625,8.57438982276263,2.6261914768284607,0.02504023945726459,1.691410496167299,42.871949113813145,8.753971589428202,0.2504023945726459,5.63803498722433,25.210226405764413,16.1668152,18.837528179604202,낮음
F_000052,37.68546015477416,127.07328677179405,224.05539,21.459880498875236,0.9519205844351388,-0.3063449051782378,-0.49543762,4.289230346679688,8.922782412247928,4.528959632339215,0.6481707819189316,0.6759316367343337,44.61391206123964,15.096532107797383,6.4817078191893165,2.253105455781112,71.53293499625079,44.811078,27.431634821761477,낮음
F_000053,37.66809340607925,127.07087253042714,50.9385,2.660950931361329,0.5056615946093712,0.8627319118573903,-2.4681816,3.883309125900269,10.140751245315464,1.4497685931834203,0.06322441438220537,1.44743059716402,50.703756226577326,4.832561977278068,0.6322441438220537,4.8247686572134,8.869836437871097,10.1877,18.424172034562346,낮음
F_000054,37.67379960892956,127.01908062030682,151.37238,15.61475593426072,-0.7811708301467204,-0.6243173344765334,-6.2788086,5.103952884674072,12.23918523394516,2.215354558567789,0.8084562195975364,5.935942357514599,61.1959261697258,7.384515195225963,8.084562195975364,19.786474525048664,52.04918644753573,30.274476,31.13920695266888,낮음
F_000055,37.55682846608339,127.11234412137128,28.797884,12.247189896407733,-0.8225802714693495,0.568649010365279,-3.1666622,5.379540920257568,18.591386458500295,1.4916797139979903,0.6340865312022693,1.2057615466813085,92.95693229250148,4.9722657133266335,6.340865312022694,4.019205155604362,40.82396632135911,5.7595768,35.12296213829688,보통
